taxon_no,taxon_rank,taxon_name,parent_no
119379,family,Homoctenidae,8245
119387,family,Paranowakiidae,8245
119383,family,Polycylindritidae,8245
119275,superorder,Trompetoconarida,119274
119372,order,Uniconomorphitida,119275
119375,family,Uniconocyclitidae,119372
119373,family,Uniconomorphitidae,119372
119350,order,Volynitida,119275
119370,family,Multiannulatocyclitidae,119350
119368,family,Undacyclitidae,119350
119356,family,Turmalitidae,119350
119352,family,Rossiitidae,119350
119351,family,Volynitidae,119350
119354,family,Dicricoconidae,119350
7806,class,Tergomya,7805
7822,order,Cyrtonellida,7806
67071,superfamily,Cyrtonelloidea,7822
70839,family,Cyrtonellidae,67070
60736,family,Isospiridae,67070
70837,family,Cyclocyrtonellidae,67070
71194,family,Multifariidae,67070
70833,family,Carcassonnellidae,7822
147749,family,Pollicinidae,7822
58428,family,Cyrtolitidae,7822
65527,order,Archinacellida,7806
58325,superfamily,Archinacelloidea,65526
70827,family,Archaeopragidae,65523
70855,family,Metoptomatidae,65523
70840,family,Damilinidae,65523
58326,family,Archinacellidae,65523
7807,order,Tryblidiida,7806
70616,superfamily,Kiringelloidea,70801
57659,family,Kirengellidae,57660
70826,family,Archaeophialidae,57660
70870,family,Romaniellidae,57660
57664,superfamily,Tryblidioidea,70801
70856,family,Neopilinidae,65508
57666,family,Tryblidiidae,65508
70828,family,Bipulvinidae,65508
65507,family,Proplinidae,65508
70843,family,Drahomiridae,65508
70816,superfamily,Neopilinoidea,70801
70807,suborder,Tryblidiina,70801
113086,superfamily,Scenelloidea,7806
70873,family,Scenellidae,113086
70874,family,Securiconidae,113086
70617,order,Kiringellida,7806
58328,family,Hypseloconidae,57661
7838,order,Hypseloconida,7806
70618,superfamily,Hypseloconoidea,7838
65521,family,Shelbyoceridae,65522
141258,order,Calyptoptomatida,7805
141323,family,Persicithecidae,141258
7662,order,Globorilida,141258
142281,family,Globorilidae,7662
141310,suborder,Cupithecina,141258
141312,family,Emeithecidae,141310
142282,order,Camerothecida,141258
142283,suborder,Camerothecina,142282
142284,family,Camerothecidae,142283
142285,suborder,Diplothecina,142282
142286,family,Diplothecidae,142285
8166,class,Scaphopoda,7805
60074,order,Dentaliida,8166
60412,family,Fustiariidae,60074
122226,family,Anulidentaliidae,60074
58639,family,Laevidentaliidae,60074
60417,family,Gadilinidae,60074
122239,family,Rhabdidae,60074
122241,family,Prodentaliidae,60074
122227,family,Baltodentaliidae,60074
60075,family,Dentaliidae,60074
59455,family,Calliodentaliidae,60074
61493,family,Omniglyptidae,60074
60415,order,Gadilida,8166
122249,suborder,Gadilimorpha,60415
62010,family,Pulsellidae,122249
60416,family,Gadilidae,122249
122261,family,Wemersoniellidae,122249
122242,suborder,Entalimorpha,60415
60229,family,Entalinidae,122242
173444,order,Dentaloidea,8166
97721,order,Solenoconchia,8166
58638,order,Dentalioida,8166
113084,family,Ladamarekiidae,7805
12315,class,Cephalopoda,7805
142985,subclass,Orthoceratoidea,12315
142974,order,Dissidocerida,142985
123003,family,Troedssonellidae,142974
142973,family,Polymeridae,142974
142980,family,Rangeroceratidae,142974
59785,subclass,Coleoidea,12315
62224,order,Sepiolida,59785
61473,order,Octopoda,59785
136372,family,Palaeoctopodidae,61473
88936,suborder,Incirrata,61473
88935,superfamily,Argonautoidea,88936
88934,family,Argonautidae,88935
134171,superorder,Belemnoida,59785
134176,order,Donovaniconida,134171
134181,family,Donovaniconidae,134176
134178,family,Rhiphaeoteuthidae,134176
134172,order,Hematitida,134171
134173,family,Hematitidae,134172
15978,order,Phragmoteuthida,134171
258546,family,Belemnoteuthididae,15978
134174,family,Phragmoteuthididae,15978
299655,order,Loligosepiida,59785
258583,family,Loligosepiidae,258584
15940,order,Teuthida,59785
165204,suborder,Glochinomorphina,15940
165203,family,Glochinomorphidae,165204
258544,suborder,Prototeuthina,15940
258543,family,Lioteuthididae,258544
62739,order,Vampyromorpha,59785
134146,suborder,Kelaenina,62739
134144,family,Muensterellidae,134146
136371,superorder,Vampyropoda,59785
134413,order,Teuthidea,59785
134411,suborder,Mesoteuthina,134412
12322,order,Ellesmerocerida,12315
103600,family,Bassleroceratidae,103557
122462,family,Bathmoceratidae,103557
122461,family,Protocycloceratidae,103557
148625,family,Rhabdocycloceratidae,103557
142769,suborder,Cyrtocerinina,103557
145976,suborder,Plectronoceratina,103557
122457,family,Plectronoceratidae,145976
145980,family,Balkoceratidae,145976
103594,family,Cyclostomiceratidae,103557
174124,family,Rioceratidae,103557
103558,family,Ellesmeroceratidae,103557
152780,family,Oneoceratidae,103558
147267,family,Phthanoncoceratidae,103557
122464,family,Shideleroceratidae,103557
142770,family,Eothinoceratidae,103557
122463,family,Cyrtocerinidae,103557
148631,family,Rudolfoceratidae,103557
145983,suborder,Ellesmeroceratina,103557
97336,subclass,Tetrabranchiata,12315
122372,subclass,Endoceratoidea,12315
12649,order,Intejocerida,122372
122500,family,Padunoceratidae,12649
122499,family,Intejoceratidae,12649
122498,family,Bajkaloceratidae,12649
12812,order,Discosorida,12315
128020,family,Phragmoceratidae,12812
127939,family,Westonoceratidae,12812
128017,family,Discosoridae,12812
128018,family,Lowoceratidae,12812
144038,family,Apocrinoceratidae,12812
128026,family,Mesoceratidae,12812
128022,family,Mandaloceratidae,12812
127936,family,Ruedemannoceratidae,12812
12434,order,Protactinocerida,12315
173103,family,Stemtonoceratidae,12315
173601,family,Robsonoceratidae,12315
13403,order,Barrandeocerida,12315
103407,family,Plectoceratidae,13403
128205,family,Apsidoceratidae,13403
128201,family,Lechritrochoceratidae,13403
128202,family,Nephriticeratidae,13403
128199,family,Uranoceratidae,13403
128197,family,Barrandoceratidae,13403
144116,family,Ohioceratidae,12315
12634,order,Ascocerida,12315
127819,family,Probillingsitidae,12634
127816,family,Ascoceratidae,12634
127821,family,Hebetoceratidae,12634
15982,order,Boletzkida,12315
15983,family,Boletzkyidae,15982
15984,family,Naefiteuthididae,15982
94109,subclass,Bactritoidea,12315
82323,order,Bactritida,94109
82322,family,Bactritidae,82323
128405,family,Parabactritidae,82323
12704,order,Endocerida,12315
122374,family,Proterocameroceratidae,12704
122373,family,Thylacoceratidae,12704
122479,family,Manchuroceratidae,12704
122478,family,Chihlioceratidae,12704
103404,family,Endoceratidae,12704
122480,family,Cyrtendoceratidae,12704
122483,family,Allotrioceratidae,12704
122484,family,Humeoceratidae,12704
12656,order,Actinocerida,12315
122575,family,Huroniidae,12656
122511,family,Polydesmiidae,12656
122576,family,Carbactinoceratidae,12656
122574,family,Gonioceratidae,12656
98725,family,Actinoceratidae,12656
103405,family,Ormoceratidae,12656
15832,order,Belemnitida,12315
95403,unranked clade,Belemnoidea,15832
129907,family,Belemnitidae,95403
132402,suborder,Belemnopseina,15832
132395,family,Dimitobelidae,132402
144345,family,Belemnitellidae,15832
111098,family,Belemnopseidae,15832
69260,family,Duvaliidae,15832
140621,family,Mesohibolitidae,15832
294688,suborder,Belemnitina,15832
305315,family,Megateuthididae,294688
305362,family,Salpingoteuthididae,294688
294687,family,Nipponoteuthidae,294688
305353,family,Passaloteuthididae,294688
305307,family,Hastitidae,294688
94110,subclass,Ammonoidea,12315
94129,order,Lytocerida,14505
94130,suborder,Lytocerina,94129
94131,suborder,Turrilitina,94129
172745,suborder,Tropitoidea,14505
86819,family,Tropitidae,172745
172746,family,Celtitidae,172745
144686,family,Peroniceratidae,14505
84931,order,Ammonitida,14505
94134,suborder,Stephanocerina,84931
94135,suborder,Cardiocerina,84931
272970,family,Sinuiceratidae,84931
94132,suborder,Psilocerina,84931
94136,suborder,Ancylocerina,84931
94133,suborder,Haplocerina,84931
84930,suborder,Ammonitina,84931
257826,superfamily,Hildoceratoidea,84930
183937,family,Phymatoceratidae,183936
257907,family,Graphoceratidae,183936
184515,superfamily,Hammatoceratoidea,84930
184513,family,Hildoceratidae,183936
257983,family,Sonniniidae,183936
184516,family,Hammatoceratidae,183936
130823,superfamily,Desmoceratoidea,84930
143703,family,Muniericeratidae,122454
82575,family,Kossmaticeratidae,122454
82577,family,Pachydiscidae,122454
132814,family,Cleoniceratidae,122454
84929,family,Desmoceratidae,122454
331197,family,Puzosiidae,122454
84955,family,Silesitidae,122454
331377,superfamily,Hoplitoidea,84930
97848,family,Hoplitidae,129193
97849,family,Schloenbachiidae,129193
145969,family,Forbesiceridae,129193
61786,family,Placenticeratidae,129193
249633,superfamily,Sphaeroceratoidea,84930
122468,suborder,Lytoceratina,84931
131568,superfamily,Tetragonitoidea,84930
95369,family,Gaudryceratidae,129717
95934,family,Tetragonitidae,129717
253003,superfamily,Eoderoceratoidea,84930
257702,family,Phricodoceratidae,184512
257704,family,Epideroceratidae,184512
68662,family,Dactylioceratidae,184512
204856,family,Coeloceratidae,184512
257701,family,Pimelitidae,184512
194023,family,Polymorphitidae,184512
194019,family,Eoderoceratidae,184512
257678,family,Xipheroceratidae,184512
257677,family,Hemimicroceratidae,184512
257679,family,Deroceratidae,184512
257676,family,Microceratidae,184512
204862,family,Dubariceratidae,184512
185590,family,Liparoceratidae,184512
185591,family,Amaltheidae,184512
257729,family,Paltopleuroceratidae,184512
86593,superfamily,Perisphinctaceae,84930
131208,family,Holcodiscidae,86593
264786,family,Platylenticeratidae,86593
131152,family,Oosterellidae,86593
130831,superfamily,Haploceratoidea,84930
249636,family,Lissoceratidae,113281
298976,family,Strigoceratidae,113281
134167,family,Binneyitidae,113281
113280,family,Haploceratidae,113281
204844,superfamily,Psiloceratoidea,84930
100262,family,Psiloceratidae,100260
257529,family,Caloceratidae,100260
193674,family,Cymbitidae,100260
204850,family,Echioceratidae,100260
204843,family,Arietitidae,100260
100261,family,Schlotheimiidae,100260
257544,family,Waehneroceratinae,100260
193695,family,Oxynoticeratidae,100260
329673,family,Phyllytoceratidae,100260
248194,superfamily,Arietitacea,84930
134153,superfamily,Pulchelliaceae,84930
100777,family,Pulchelliidae,134153
132290,superfamily,Lytoceratoidea,84930
329654,family,Trachyphyllitidae,130362
129691,family,Lytoceratidae,130362
272958,family,Holcolytoceratidae,130362
334245,superfamily,Stephanoceratoidea,84930
301243,family,Cardioceratidae,258469
301237,family,Oecoptychiidae,258469
300385,family,Kosmoceratidae,258469
300322,family,Macrocephalitidae,258469
264068,family,Pachyceratidae,258469
301233,family,Tulitidae,258469
249630,family,Sphaeroceratidae,258469
300022,family,Cadoceratidae,258469
301231,family,Clydoniceratidae,258469
301229,family,Otoitidae,258469
301230,family,Thamboceratidae,258469
298980,family,Stephanoceratidae,258469
299708,family,Mayaitidae,258469
184671,superfamily,Engonoceratoidea,84930
184670,family,Knemiceratidae,184671
129288,family,Engonoceratidae,184671
334233,superfamily,Spiroceratoidea,84930
301221,family,Spiroceratidae,334232
96536,family,Oppeliidae,334232
111267,superfamily,Acanthoceratoidea,84930
97850,family,Leymeriellidae,94877
96537,family,Brancoceratidae,94877
95380,family,Forbesiceratidae,94877
129382,family,Lyelliceratidae,94877
184967,family,Prolyelliceratidae,94877
59786,family,Collignoniceratidae,94877
145196,family,Prionotropidae,94877
145197,family,Prionocyclidae,94877
95381,family,Sphenodiscidae,94877
97575,family,Libycoceratidae,94877
95295,family,Vascoceratidae,94877
129670,family,Flickiidae,94877
130582,family,Pseudotissotiidae,94877
95294,family,Acanthoceratidae,94877
111271,family,Buchiceratidae,94877
111272,family,Metoicoceratidae,94877
130581,family,Pseudotissotidae,94877
95301,family,Coilopoceratidae,94877
132084,superfamily,Perisphinctoidea,84930
91704,family,Ataxioceratidae,132084
301675,family,Morphoceratidae,132084
131154,family,Olcostephanidae,132084
249627,family,Reinceckeiidae,132084
132083,family,Polyptychitidae,132084
298880,family,Reineckeiidae,132084
132892,family,Himalayitidae,132084
301674,family,Parkinsoniidae,132084
64671,family,Neocomitidae,132084
309562,family,Aulacostephanidae,132084
249622,family,Simoceratidae,132084
71770,family,Perisphinctidae,132084
244506,family,Aspidoceratidae,132084
13544,order,Clymeniida,14505
94117,suborder,Gonioclymeniina,13544
93172,suborder,Cyrtoclymeniina,13544
93173,superfamily,Cyrtoclymeniaceae,93172
93176,family,Cymaclymeniidae,93173
93184,family,Carinoclymeniidae,93173
93174,family,Cyrtoclymeniidae,93173
93182,family,Rectoclymeniidae,93173
93186,superfamily,Biloclymeniaceae,93172
93188,family,Biloclymeniidae,93186
93187,family,Pachyclymeniidae,93186
93189,suborder,Clymeniina,13544
93206,superfamily,Clymeniaceae,93189
93207,family,Clymeniidae,93206
93208,family,Kosmoclymeniidae,93206
93218,superfamily,Gonioclymeniaceae,93189
93221,family,Sellaclymeniidae,93218
93222,family,Gonioclymeniidae,93218
93219,family,Costaclymeniidae,93218
93224,family,Sphenoclymeniidae,93218
93190,superfamily,Platyclymeniaceae,93189
93203,family,Piriclymeniidae,93190
93191,family,Platyclymeniidae,93190
93204,family,Glatziellidae,93190
93214,superfamily,Wocklumeriaceae,93189
93215,family,Parawocklumeriidae,93214
93217,family,Wocklumeriidae,93214
326587,suborder,Wocklumeriina,13544
326586,superfamily,Glatziellaceae,326587
326588,family,Hexaclymeniidae,326586
14000,order,Ceratitida,14505
86827,family,Cycloceratidae,14000
93258,suborder,Paraceltitina,14000
149445,superfamily,Xenodiscoidea,14000
86644,family,Pseudotirolitidae,86642
93271,family,Huananoceratidae,86642
185452,family,Hemilecanitidae,86642
82361,family,Xenodiscidae,86642
93269,family,Dzhulfitidae,86642
86643,family,Paraceltitidae,86642
82359,family,Xenoceltitidae,86642
176949,family,Kashmiritidae,86642
86645,family,Dzulfitidae,86642
93287,family,Pleuronodoceratidae,86642
93273,family,Liuchengoceratidae,86642
93277,family,Tapashanitidae,86642
93290,suborder,Otoceratina,14000
86646,superfamily,Otocerataceae,93290
86838,family,Anderssonoceratidae,86646
82317,family,Araxoceratidae,86646
86647,family,Otoceratidae,86646
86777,superfamily,Choristocerataceae,14000
86826,family,Cochloceratidae,86777
86828,family,Choristoceratidae,86777
86936,family,Cycloceltitidae,86777
86825,family,Rhabdoceratidae,86777
86693,superfamily,Nathorstitaceae,14000
86696,family,Thanamitidae,86693
86695,family,Nathorstitidae,86693
86694,family,Proteusitidae,86693
100807,superfamily,Ptychitaceae,14000
86679,family,Sturiidae,100807
100965,family,Eosagenitidae,100807
86682,family,Ptychitidae,100807
149311,superfamily,Meekoceratoidea,14000
82446,family,Dieneroceratidae,149311
185488,family,Albanitidae,149311
149468,family,Arctoceratidae,149311
149310,family,Ophiceratidae,149311
82370,family,Prionitidae,149311
82343,family,Meekoceratidae,149311
86650,family,Stephanitidae,149311
86652,family,Ussuriidae,149311
82452,family,Paranoritidae,149311
190010,family,Galfettitidae,149311
82447,family,Flemingitidae,149311
82347,family,Proptychitidae,149311
149357,family,Clypeoceratidae,149311
82326,family,Melagathiceratidae,149311
82454,family,Paranannitidae,149311
176953,family,Gyronitidae,149311
180587,family,Mullericeratidae,149311
94126,suborder,Arcestina,14000
86840,superfamily,Arcestaceae,14000
86839,family,Arcestidae,86840
100974,family,Cladiscitidae,86840
100975,family,Sphingitidae,86840
100976,family,Joannitidae,86840
265295,family,Proarcestidae,86840
94127,suborder,Lobitina,14000
149362,superfamily,Sageceratoidea,14000
86660,family,Beneckeiidae,86656
86657,family,Sageceratidae,86656
86658,family,Hedenstroemiidae,86656
86659,family,Aspenitidae,86656
86677,superfamily,Pinacocerataceae,14000
86684,family,Carnitidae,86677
86995,family,Klamathitidae,86677
86685,family,Pinacoceratidae,86677
86681,family,Isculitidae,86677
86680,family,Gymnitidae,86677
94122,suborder,Ptychitina,14000
94124,suborder,Pinacocerina,14000
86775,superfamily,Lobitaceae,14000
86933,family,Lobitidae,86775
292027,superfamily,Megaphyllitoidea,14000
86667,family,Megaphyllitidae,86664
86666,family,Parapopanoceratidae,86664
87029,family,Prosphingitidae,86664
86665,family,Procarnitidae,86664
94119,suborder,Otocerina,14000
86774,superfamily,Clydonitaceae,14000
86816,family,Sandlingitidae,86774
86815,family,Clydonitidae,86774
86812,family,Clionititidae,86774
86818,family,Metasibiritidae,86774
86817,family,Thetiditidae,86774
86787,family,Steinmannitidae,86774
86668,superfamily,Ceratitiaceae,14000
94121,suborder,Sagecerina,14000
86802,superfamily,Trachycerataceae,14000
86805,family,Trachyceratidae,86802
86804,family,Arpaditidae,86802
86807,family,Tibetitidae,86802
278558,family,Dronovitidae,86802
86811,family,Distichitidae,86802
86810,family,Noridiscitidae,86802
86809,family,Heraclitidae,86802
86831,superfamily,Meekocerataceae,14000
258451,family,Byrrangoceratidae,86831
292023,superfamily,Dinaritoidea,14000
292024,family,Tirolitidae,86661
86663,family,Columbitidae,86661
86791,family,Khvalynitidae,86661
86662,family,Dinaritidae,86661
100765,family,Hellenitidae,86661
185522,family,Paragoceratidae,86661
86648,superfamily,Noritaceae,14000
235704,family,Noritidae,86648
235704,family,Noritidae,86648
86651,family,Inyoitidae,86648
86653,family,Lanceolitidae,86648
86776,superfamily,Tropitaceae,14000
266588,family,Adygeitidae,86776
86824,family,Didymitidae,86776
86821,family,Haloritidae,86776
87020,family,Parathisbitidae,86776
86822,family,Episculitidae,86776
86950,family,Tropiceltitidae,86776
86916,family,Juvavitidae,86776
86820,family,Tropiceltidae,86776
86823,family,Thisbitidae,86776
94120,suborder,Meekocerina,14000
94125,suborder,Megaphyllitina,14000
86686,superfamily,Danubitaceae,14000
86687,family,Danubitidae,86686
86691,family,Badiotitdae,86686
86689,family,Aplococeratidae,86686
86688,family,Longobarditidae,86686
86692,family,Nannitidae,86686
86690,family,Lecanitidae,86686
86670,superfamily,Ceratitaceae,14000
172630,family,Beyrichitidae,86670
86676,family,Rimkinitidae,86670
86672,family,Acrochordiceratidae,86670
86669,family,Sibiritidae,86670
86675,family,Hungaritidae,86670
86918,family,Badiotitidae,86670
86674,family,Ceratitidae,86670
